gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition,homeTeamPointsFor,homeTeamPointsAgainst,homeTeamPercentage,awayTeamPointsFor,awayTeamPointsAgainst,awayTeamPercentage,homeCurrentLadderPosition,awayCurrentLadderPosition
2015R1008,2015,10,2015-07-06,Docklands,4:40 PM,33886,St Kilda,69,Hawthorn,132,0.0,0,1,1,0,0,3,2,-219,-211,31.19590643,-12.77777778,53.5,66.52272727,53.5,66.52272727,53.5,66.52272727,18,2,762,929,82.02368137782562,962,636,151.25786163522014,14,6
2015R1009,2015,10,2015-08-06,M.C.G.,3:20 PM,66120,Melbourne,85,Collingwood,110,0.0,0,0,1,0,0,3,2,129,46,33.58888889,85.81617647,60.65909091,60.65909091,60.65909091,60.65909091,60.65909091,60.65909091,17,11,616,861,71.54471544715447,881,687,128.2387190684134,15,4
2015R1101,2015,11,2015-12-06,Adelaide Oval,7:20 PM,46140,Port Adelaide,69,Geelong,92,0.0,0,1,1,2,0,1,1,-7,-65,0.0,0.0,76.13636364,81.31818182,73.13636364,73.77272727,73.13636364,73.77272727,5,3,830,826,100.48426150121064,881,897,98.21627647714604,9,10
2015R1102,2015,11,2015-06-13,Carrara,1:40 PM,8911,Gold Coast,46,Fremantle,53,2.0,0,0,0,4,0,3,4,-71,412,17.0,36.25,57.75,58.79545455,57.20454545,59.88636364,57.20454545,59.88636364,12,4,697,1069,65.20112254443406,916,655,139.84732824427482,18,1
2015R1103,2015,11,2015-06-13,Subiaco,2:35 PM,37306,West Coast,96,Essendon,46,0.0,2,0,0,3,0,2,2,-179,-19,20.75,-13.25,65.36363636,70.18181818,67.02272727,69.78409091,67.02272727,69.78409091,9,7,1076,706,152.40793201133144,756,826,91.52542372881356,3,13
2015R1104,2015,11,2015-06-13,Docklands,7:20 PM,32127,North Melbourne,75,Sydney,91,0.0,0,1,1,2,0,0,0,0,0,0.0,0.0,72.75,83.93181818,67.55681818,79.86363636,67.55681818,79.86363636,6,1,878,959,91.55370177267989,904,644,140.3726708074534,12,2
2015R1105,2015,11,2015-06-14,M.C.G.,1:10 PM,43390,Collingwood,119,Greater Western Sydney,77,0.0,2,1,1,2,0,2,1,60,-15,42.0,-46.5,70.65909091,76.97727273,66.375,73.59090909,66.375,73.59090909,11,16,991,772,128.36787564766837,946,837,113.02270011947432,4,5
2015R1106,2015,11,2015-06-14,Docklands,4:40 PM,25217,St Kilda,85,Melbourne,83,0.0,2,0,0,0,0,5,5,123,66,1.8,34.2,68.11363636,63.86363636,67.55681818,65.29545455,67.55681818,65.29545455,18,17,831,1061,78.32233741753063,701,971,72.1936148300721,14,15
2015R1201,2015,12,2015-06-18,Adelaide Oval,7:20 PM,49108,Adelaide,85,Hawthorn,114,2.8,0,1,1,2,0,1,1,-141,-81,-102.0,-94.5,70.68181818,75.90909091,76.86363636,78.47727273,76.86363636,78.47727273,10,2,1032,952,108.4033613445378,1208,790,152.91139240506328,7,6
2015R1202,2015,12,2015-06-19,M.C.G.,7:50 PM,45178,Richmond,70,West Coast,90,0.0,0,1,1,4,0,0,1,0,-26,0.0,-38.75,76.38636364,73.90909091,75.54545455,74.61363636,75.54545455,74.61363636,8,9,929,860,108.02325581395348,1172,752,155.85106382978725,8,3
2015R1203,2015,12,2015-06-20,M.C.G.,1:40 PM,27693,Carlton,110,Port Adelaide,106,0.0,2,0,0,2,0,2,5,12,22,-30.25,38.9,80.29545455,65.18181818,77.68181818,66.49242424,77.68181818,66.49242424,13,5,847,1228,68.97394136807817,899,918,97.93028322440088,18,10
2015R1204,2015,12,2015-06-20,Sydney Showground,4:35 PM,7824,Greater Western Sydney,61,North Melbourne,117,0.2,0,0,0,2,0,6,2,440,-146,46.95833333,-13.125,62.90909091,70.15909091,61.40530303,69.45075758,61.40530303,69.45075758,16,6,1023,956,107.0083682008368,953,1050,90.76190476190476,5,12
2015R1205,2015,12,2015-06-20,Docklands,7:20 PM,21129,Western Bulldogs,146,Brisbane Lions,74,0.0,2,0,0,0,0,2,3,-57,-279,-2.5,-62.16666667,68.52272727,75.25,69.46590909,76.07954545,69.46590909,76.07954545,14,15,1001,961,104.16233090530696,793,1219,65.05332239540607,11,16
2015R1206,2015,12,2015-06-21,Kardinia Park,3:20 PM,28007,Geelong,89,Melbourne,113,0.2,0,1,0,1,0,2,4,328,-93,40.0,24.9375,69.72727273,69.02272727,69.73484848,66.26136364,69.73484848,66.26136364,3,17,973,966,100.72463768115942,784,1056,74.24242424242425,9,15
2015R1301,2015,13,2015-06-25,Subiaco,6:10 PM,37145,Fremantle,80,Collingwood,73,0.0,2,1,1,3,0,2,1,-150,-91,-13.5,-73.75,79.25,79.15909091,70.81818182,75.75757576,70.81818182,75.75757576,4,11,1049,774,135.5297157622739,1183,929,127.34122712594188,1,4
2015R1302,2015,13,2015-06-26,S.C.G.,7:50 PM,37579,Sydney,77,Richmond,95,1.0,0,1,0,2,0,2,3,84,-193,45.25,17.66666667,77.04545455,65.90909091,75.64772727,70.46212121,75.64772727,70.46212121,1,8,1072,814,131.6953316953317,1024,937,109.28495197438636,3,8
2015R1303,2015,13,2015-06-27,M.C.G.,1:40 PM,62500,Hawthorn,114,Essendon,76,0.0,2,1,0,0,0,2,5,-2,158,35.0,58.6,73.77272727,69.77272727,74.28409091,63.01893939,74.28409091,63.01893939,2,7,1322,866,152.65588914549653,878,1036,84.74903474903475,5,13
2015R1304,2015,13,2015-06-27,Gabba,4:35 PM,18146,Brisbane Lions,69,Adelaide,82,0.0,0,0,0,3,0,3,0,-10,0,52.5,0.0,65.40909091,69.81818182,67.53787879,74.20454545,67.53787879,74.20454545,15,10,862,1301,66.25672559569563,1114,1021,109.1087169441724,17,7
2015R1305,2015,13,2015-06-27,Docklands,7:20 PM,26511,St Kilda,56,Western Bulldogs,62,0.0,0,1,1,0,0,2,1,-267,-171,-28.25,-34.5,76.06818182,79.15909091,75.16666667,73.79166667,75.16666667,73.79166667,18,14,972,1206,80.59701492537313,1063,1017,104.52310717797444,14,9
2015R1306,2015,13,2015-06-28,Docklands,3:20 PM,30207,Carlton,103,Gold Coast,69,0.0,2,1,0,0,0,2,4,311,-133,90.0,-31.125,71.09090909,71.13636364,70.06818182,66.72348485,70.06818182,66.72348485,13,12,950,1297,73.24595219737856,812,1225,66.28571428571428,16,18
2015R1401,2015,14,2015-02-07,S.C.G.,7:20 PM,28316,Sydney,94,Port Adelaide,84,0.0,2,0,0,2,0,3,2,258,-128,21.61111111,-23.875,65.84090909,71.27272727,71.34659091,75.92613636,71.34659091,75.92613636,1,5,1166,898,129.84409799554567,1089,1122,97.05882352941175,3,12
2015R1402,2015,14,2015-03-07,M.C.G.,7:50 PM,75880,Collingwood,91,Hawthorn,101,4.2,0,0,1,0,0,2,3,181,100,55.375,21.33333333,69.11363636,72.27272727,70.52272727,74.19886364,70.52272727,74.19886364,11,2,1274,1030,123.68932038834951,1423,957,148.69383490073145,5,4
2015R1403,2015,14,2015-04-07,M.C.G.,1:40 PM,35968,Richmond,78,Greater Western Sydney,69,1.6,2,1,0,2,0,0,4,0,-54,0.0,34.45833333,72.72727273,67.61363636,72.71780303,67.3655303,72.71780303,67.3655303,8,16,1102,1006,109.5427435387674,1153,1151,100.1737619461338,6,9
2015R1404,2015,14,2015-04-07,Carrara,4:40 PM,14444,Gold Coast,125,North Melbourne,70,0.0,2,0,1,3,0,4,1,-13,6,19.45833333,75.0,59.81818182,75.0,62.36174242,68.69507576,62.36174242,68.69507576,12,6,937,1295,72.35521235521234,1140,1236,92.23300970873788,18,11
2015R1405,2015,14,2015-04-07,Docklands,7:30 PM,31445,Western Bulldogs,64,Carlton,53,1.6,2,1,1,0,0,3,5,18,171,15.77777778,47.53333333,69.61363636,69.22727273,70.73295455,63.27651515,70.73295455,63.27651515,14,13,1127,1070,105.32710280373831,1003,1361,73.69581190301248,8,16
2015R1406,2015,14,2015-04-07,Marrara Oval,7:10 PM,11873,Melbourne,60,West Coast,114,0.0,0,1,1,3,4,2,1,99,25,-17.41666667,36.33333333,76.90909091,74.79545455,76.25568182,73.62878788,76.25568182,73.62878788,17,9,957,1259,76.01270849880858,1376,882,156.00907029478458,15,2
2015R1407,2015,14,2015-05-07,Docklands,1:10 PM,38020,Essendon,52,St Kilda,162,0.0,0,0,0,0,0,3,2,-8,-152,-10.61111111,-20.95833333,71.86363636,79.06818182,73.35606061,77.28030303,73.35606061,77.28030303,7,18,930,1198,77.62938230383973,1134,1258,90.14308426073131,13,14
2015R1408,2015,14,2015-05-07,Subiaco,2:40 PM,32970,Fremantle,84,Brisbane Lions,48,1.8,2,1,0,0,0,3,4,-174,-29,8.444444444,37.58333333,72.65909091,64.43181818,70.94507576,61.95454545,70.94507576,61.95454545,4,15,1133,822,137.83454987834548,910,1385,65.70397111913357,1,17
2015R1501,2015,15,2015-09-07,Adelaide Oval,7:20 PM,44496,Port Adelaide,66,Collingwood,63,0.0,2,0,0,2,0,5,1,156,17,18.325,-10.125,68.36363636,75.25,71.35530303,74.12613636,71.35530303,74.12613636,5,11,1155,1185,97.46835443037976,1337,1096,121.98905109489051,12,5
2015R1502,2015,15,2015-10-07,M.C.G.,7:50 PM,52564,Richmond,71,Carlton,41,0.0,2,1,0,0,0,2,4,40,-370,49.16666667,-32.29166667,70.47727273,70.47727273,68.99621212,70.86590909,68.99621212,70.86590909,8,13,1173,1047,112.03438395415472,1044,1432,72.90502793296089,6,16
2015R1503,2015,15,2015-11-07,M.C.G.,1:40 PM,38861,Essendon,69,Melbourne,60,0.6,2,0,0,0,0,5,4,601,-64,47.66666667,13.5,49.72727273,60.18181818,60.89810606,71.20454545,60.89810606,71.20454545,7,17,999,1258,79.41176470588235,1017,1328,76.58132530120481,14,15
2015R1504,2015,15,2015-11-07,Cazaly's Stadium,4:35 PM,9449,Western Bulldogs,95,Gold Coast,73,0.4,2,1,1,0,3,4,5,30,-264,27.09375,13.875,74.56818182,67.18181818,70.21742424,65.725,70.21742424,65.725,14,12,1222,1143,106.91163604549432,1010,1390,72.66187050359713,7,17
2015R1505,2015,15,2015-11-07,Docklands,7:20 PM,31270,North Melbourne,120,Geelong,79,0.6,2,0,0,1,0,5,3,214,-549,9.583333333,-48.47222222,68.75,69.90909091,67.06401515,75.16287879,67.06401515,75.16287879,6,3,1260,1315,95.81749049429658,1213,1263,96.04117181314332,11,10
2015R1506,2015,15,2015-11-07,Subiaco,5:40 PM,38133,West Coast,147,Adelaide,91,0.2,2,1,1,3,0,2,3,-41,93,7.791666667,57.30555556,76.86363636,67.65909091,74.1530303,66.97159091,74.1530303,66.97159091,9,10,1523,973,156.5262076053443,1321,1281,103.12256049960968,2,8
2015R1507,2015,15,2015-12-07,Sydney Showground,1:10 PM,9178,Greater Western Sydney,84,St Kilda,49,7.8,2,0,1,2,0,3,0,-68,0,-34.55555556,0.0,74.13636364,91.18181818,74.47878788,79.87121212,74.47878788,79.87121212,16,18,1237,1200,103.08333333333331,1183,1342,88.15201192250373,9,13
2015R1508,2015,15,2015-12-07,York Park,3:20 PM,16792,Hawthorn,115,Fremantle,43,5.2,2,1,1,4,4,2,1,-69,-65,19.27083333,-29.75,73.54545455,82.63636364,73.93522727,74.76060606,73.93522727,74.76060606,2,4,1538,1000,153.8,1176,937,125.50693703308433,4,1
2015R1509,2015,15,2015-12-07,Gabba,4:40 PM,16936,Brisbane Lions,49,Sydney,70,0.6,0,0,1,2,0,4,3,-154,-63,-5.177083333,-22.33333333,64.77272727,75.93181818,66.80113636,75.42386364,66.80113636,75.42386364,15,1,959,1455,65.91065292096219,1236,947,130.51742344244985,18,3
2015R1601,2015,16,2015-07-17,Docklands,7:50 PM,31025,North Melbourne,93,Essendon,68,2.6,2,1,1,0,0,1,1,234,6,67.4,0.0,75.75,70.38636364,72.8125,66.34469697,70.9344697,65.2219697,6,7,1353,1383,97.83080260303689,1067,1351,78.97853441894893,10,14
2015R1602,2015,16,2015-07-18,Kardinia Park,1:45 PM,25041,Geelong,72,Western Bulldogs,64,3.6,2,0,1,1,0,3,4,290,89,11.69444444,30.92708333,65.79545455,72.43181818,72.22462121,70.4125,72.22462121,69.9094697,3,14,1282,1305,98.23754789272031,1286,1215,105.84362139917695,12,6
2015R1603,2015,16,2015-07-18,Carrara,2:10 PM,9589,Gold Coast,79,Greater Western Sydney,94,0.0,0,0,1,2,0,4,1,125,35,18.04166667,20.55,67.65909091,78.63636364,63.85719697,75.22992424,63.05719697,74.93068182,12,16,1089,1484,73.38274932614556,1331,1279,104.06567630961688,17,8
2015R1604,2015,16,2015-07-18,Docklands,4:35 PM,36527,Collingwood,56,West Coast,87,0.8,0,0,1,4,0,4,0,-55,0,31.66041667,0.0,68.77272727,85.09090909,69.60227273,76.54848485,68.51287879,76.40227273,11,9,1393,1183,117.75147928994085,1610,1029,156.4625850340136,7,2
2015R1605,2015,16,2015-07-18,Stadium Australia,7:20 PM,37369,Sydney,57,Hawthorn,146,3.4,0,1,1,2,0,4,2,-224,-119,0.78125,25.7625,75.25,89.65909091,76.61818182,75.90833333,75.63712121,75.74545455,1,2,1293,1093,118.2982616651418,1684,1057,159.31882686849573,3,4
2015R1606,2015,16,2015-07-18,Subiaco,5:40 PM,33581,Fremantle,95,Carlton,53,0.8,2,0,0,3,0,4,3,253,309,34.68958333,12.03333333,54.38636364,64.86363636,66.52537879,71.66363636,66.23825758,70.84621212,4,13,1271,990,128.38383838383837,1097,1527,71.84020956123118,1,16
2015R1607,2015,16,2015-07-19,M.C.G.,1:10 PM,25149,Melbourne,60,Brisbane Lions,36,0.0,2,0,0,0,0,0,3,0,-155,0.0,-27.74166667,68.52272727,78.54545455,70.68219697,72.44962121,71.94431818,72.93522727,17,15,1077,1364,78.95894428152492,995,1515,65.67656765676567,15,18
2015R1608,2015,16,2015-07-19,Adelaide Oval,2:50 PM,53518,Port Adelaide,113,Adelaide,116,0.2,0,1,0,0,0,2,2,-26,169,15.925,63.625,72.29545455,62.77272727,71.39734848,67.09772727,71.47083333,67.09772727,5,10,1268,1301,97.46348962336664,1446,1361,106.24540778839088,11,9
2015R1609,2015,16,2015-07-19,Docklands,4:40 PM,45722,St Kilda,73,Richmond,89,0.0,0,0,1,0,0,3,3,254,170,65.75,39.72222222,67.90909091,70.06818182,71.175,67.78409091,70.34848485,67.98484848,18,8,1256,1431,87.77078965758211,1262,1120,112.67857142857144,13,5
2015R1701,2015,17,2015-07-24,Docklands,7:50 PM,26815,Carlton,35,Hawthorn,173,0.0,0,0,1,0,0,3,2,140,145,24.03333333,35.875,71.5,75.34090909,68.97954545,73.88674242,68.76785714,73.56791126,13,2,1132,1700,66.58823529411765,1857,1092,170.05494505494505,16,3
2015R1702,2015,17,2015-07-25,Manuka Oval,1:45 PM,14667,Greater Western Sydney,42,Geelong,69,0.0,0,1,1,2,1,2,2,-173,-27,31.075,-0.85,76.81818182,82.79545455,74.33636364,76.16628788,73.1784632,75.14810606,16,3,1373,1348,101.8545994065282,1395,1362,102.4229074889868,7,11
2015R1703,2015,17,2015-07-25,Adelaide Oval,1:40 PM,41715,Adelaide,125,Gold Coast,80,1.8,2,1,0,0,0,2,5,-26,-20,9.7375,-2.601666667,70.04545455,70.38636364,69.17121212,67.30189394,70.67651515,66.85135281,10,12,1511,1478,102.23274695534504,1169,1609,72.65382224984462,9,17
2015R1704,2015,17,2015-07-25,M.C.G.,4:35 PM,39777,Richmond,78,Fremantle,82,2.6,0,1,1,4,0,2,1,-28,26,-48.2625,-19.5,77.77272727,77.86363636,75.33068182,73.20795455,75.67689394,71.2133658,8,4,1340,1202,111.48086522462562,1353,1068,126.68539325842696,5,1
2015R1705,2015,17,2015-07-25,Docklands,7:20 PM,23705,Essendon,116,Port Adelaide,129,2.6,0,0,0,2,0,1,3,0,-49,11.0,4.430555556,66.5,72.54545455,67.09318182,71.34242424,65.98257576,72.02867965,7,5,1183,1480,79.93243243243244,1397,1417,98.58856739590684,14,12
2015R1706,2015,17,2015-07-25,Gabba,7:20 PM,15563,Brisbane Lions,38,North Melbourne,110,0.0,0,0,1,3,0,3,3,201,-308,53.90277778,-3.111111111,70.77272727,78.84090909,66.2405303,74.23712121,66.43912338,72.13246753,15,6,1033,1625,63.56923076923077,1463,1421,102.95566502463052,18,10
2015R1707,2015,17,2015-07-26,Docklands,1:10 PM,40581,Western Bulldogs,104,Collingwood,86,3.6,2,0,0,0,0,2,2,74,139,21.775,20.95833333,67.93181818,75.68181818,72.12537879,72.55833333,70.99377706,71.27272727,14,11,1390,1301,106.84089162182936,1479,1287,114.91841491841492,6,8
2015R1708,2015,17,2015-07-26,M.C.G.,3:20 PM,22945,Melbourne,46,St Kilda,83,3.6,0,1,0,0,0,2,1,-78,-23,-10.9375,-4.9,74.27272727,70.40909091,72.42954545,76.11136364,73.75194805,75.1017316,17,18,1123,1447,77.60884588804423,1339,1477,90.6567366283006,15,13
2015R1709,2015,17,2015-07-26,Subiaco,2:40 PM,38760,West Coast,103,Sydney,51,0.0,2,1,0,4,0,1,4,26,572,68.83333333,24.0375,71.75,71.18181818,74.90909091,72.92272727,73.26872294,73.74599567,9,1,1713,1080,158.61111111111111,1344,1196,112.37458193979931,2,4
2015R1801,2015,18,2015-07-31,M.C.G.,7:50 PM,66305,Hawthorn,53,Richmond,71,0.0,0,1,0,0,0,4,2,-249,-44,-31.4077381,33.95,87.61363636,73.25,82.60568182,72.50227273,80.90294913,72.58368506,2,8,1910,1163,164.2304385210662,1411,1255,112.43027888446215,3,5
2015R1802,2015,18,2015-01-08,Kardinia Park,1:45 PM,21913,Geelong,113,Brisbane Lions,57,0.0,2,1,0,0,0,1,3,9,-36,2.75,-15.88769841,71.20454545,66.34090909,73.28939394,70.40909091,73.72987013,69.48303571,3,15,1490,1425,104.56140350877192,1090,1738,62.715765247410815,11,18
2015R1803,2015,18,2015-01-08,M.C.G.,2:10 PM,37894,Collingwood,54,Melbourne,91,0.8,0,0,0,0,0,5,1,189,2,12.97404762,4.8,72.0,66.40909091,70.11742424,70.70606061,68.69872835,72.97949134,11,17,1533,1378,111.24818577648767,1214,1501,80.87941372418388,10,15
2015R1804,2015,18,2015-01-08,S.C.G.,4:35 PM,38690,Sydney,117,Adelaide,65,0.0,2,0,1,2,0,4,3,-281,-75,-10.88809524,-15.65,69.02272727,74.95454545,73.56060606,71.62689394,74.83522727,73.46823593,1,10,1461,1261,115.86042823156228,1599,1530,104.50980392156865,4,7
2015R1805,2015,18,2015-01-08,Docklands,7:20 PM,25251,Carlton,54,North Melbourne,118,0.8,0,0,1,0,0,4,0,-226,0,-16.97916667,0.0,61.18181818,75.25,70.07954545,75.06515152,70.8575487,73.17559524,13,6,1186,1818,65.23652365236524,1581,1475,107.1864406779661,16,8
2015R1806,2015,18,2015-01-08,Carrara,7:20 PM,9341,Gold Coast,83,West Coast,83,0.0,1,0,1,4,0,5,0,423,0,13.91142857,0.0,69.52272727,78.15909091,65.58863636,78.68939394,65.78495671,76.41271645,12,9,1252,1692,73.99527186761229,1796,1163,154.42820292347378,17,2
2015R1807,2015,18,2015-02-08,Adelaide Oval,12:40 PM,35977,Port Adelaide,112,St Kilda,49,6.4,2,1,1,2,0,2,3,154,405,-2.755952381,46.47142857,67.11363636,65.09090909,70.50075758,69.83030303,72.13165584,68.62930195,5,18,1509,1466,102.9331514324693,1388,1589,87.35053492762745,12,13
2015R1808,2015,18,2015-02-08,Docklands,3:20 PM,33466,Essendon,40,Western Bulldogs,127,0.2,0,0,1,0,0,4,0,-186,0,22.70833333,0.0,76.02272727,80.61363636,65.80378788,76.90643939,65.78379329,76.80040584,7,14,1223,1607,76.1045426260112,1517,1341,113.12453392990304,14,6
2015R1809,2015,18,2015-02-08,Subiaco,2:40 PM,34625,Fremantle,84,Greater Western Sydney,63,0.0,2,1,0,4,0,3,5,-6,109,47.07738095,26.18238095,63.29545455,63.93181818,66.26363636,70.90492424,64.75998377,69.30170455,4,16,1437,1131,127.05570291777188,1436,1432,100.27932960893855,1,9
2015R1901,2015,19,2015-07-08,Adelaide Oval,7:20 PM,49116,Adelaide,88,Richmond,52,0.4,2,0,1,2,0,2,1,61,149,33.34761905,32.77083333,55.77272727,71.61363636,67.45681818,73.68787879,69.02086039,73.48899711,10,8,1770,1589,111.39081183134049,1463,1343,108.93521965748324,9,6
2015R1902,2015,19,2015-08-08,M.C.G.,1:45 PM,48133,Collingwood,105,Carlton,87,0.0,2,0,0,0,0,4,3,-128,-19,12.68824405,28.05079365,62.56818182,58.90909091,68.6469697,64.25681818,68.31030844,66.21981421,11,13,1638,1465,111.80887372013652,1273,1923,66.19864794591783,11,16
2015R1903,2015,19,2015-08-08,Docklands,2:10 PM,20590,Western Bulldogs,128,Port Adelaide,64,0.0,2,1,1,2,0,3,1,291,31,31.22916667,46.1875,76.31818182,79.61363636,73.98068182,71.00833333,73.43349567,72.49013348,14,5,1645,1405,117.08185053380782,1573,1594,98.68255959849436,5,12
2015R1904,2015,19,2015-08-08,Gabba,4:35 PM,19920,Brisbane Lions,100,Gold Coast,114,0.0,0,0,0,0,0,3,2,134,-219,49.40714286,-33.125,66.31818182,75.45454545,65.18333333,71.61363636,65.31606241,70.22930195,15,12,1190,1852,64.2548596112311,1366,1792,76.22767857142857,18,17
2015R1905,2015,19,2015-08-08,Kardinia Park,7:20 PM,27910,Geelong,95,Sydney,63,0.0,2,1,1,2,0,3,2,67,-6,11.7531746,-16.56458333,75.70454545,87.47727273,71.48409091,77.46363636,72.3084145,76.77886905,3,1,1575,1546,101.875808538163,1524,1356,112.38938053097344,8,4
2015R1906,2015,19,2015-08-08,Subiaco,5:40 PM,34843,West Coast,74,Hawthorn,88,6.4,0,0,0,3,0,4,2,8,348,14.97098214,-8.176785714,70.75,70.68181818,74.52386364,82.40909091,73.61873196,80.10790043,9,2,1870,1251,149.48041566746605,1998,1237,161.51980598221502,2,3
2015R1907,2015,19,2015-09-08,M.C.G.,1:10 PM,30695,Melbourne,92,North Melbourne,127,0.0,0,1,1,0,0,1,3,-35,100,27.9,10.27777778,74.43181818,77.40909091,69.17689394,74.05378788,72.06552128,72.45328283,17,6,1306,1628,80.22113022113022,1708,1567,108.99808551372048,14,7
2015R1908,2015,19,2015-09-08,Sydney Showground,3:20 PM,10093,Greater Western Sydney,93,Essendon,61,0.0,2,0,0,2,0,6,4,-156,-178,15.99573413,30.24880952,64.36363636,63.25,66.59015152,64.25719697,66.19468795,64.15122655,16,7,1529,1493,102.41125251172136,1284,1700,75.52941176470588,10,15
2015R1909,2015,19,2015-09-08,Docklands,4:40 PM,16409,St Kilda,59,Fremantle,96,0.0,0,0,1,4,0,6,1,-164,95,4.521825397,0.0,69.81818182,81.04545455,70.48181818,70.59848485,69.57290765,68.16355519,18,4,1447,1685,85.8753709198813,1533,1190,128.82352941176472,13,1
2015R2001,2015,20,2015-08-14,S.C.G.,7:50 PM,38408,Sydney,87,Collingwood,76,0.0,2,0,1,2,0,2,2,-147,-237,-9.35952381,-10.79097222,72.09090909,73.52272727,77.32045455,73.3625,77.13934147,72.67945363,1,11,1611,1432,112.5,1714,1552,110.43814432989691,5,11
2015R2002,2015,20,2015-08-15,Docklands,1:45 PM,25914,Essendon,59,Adelaide,171,0.0,0,0,1,2,0,3,0,114,0,36.80753968,0.0,66.56818182,78.20454545,64.66022727,69.57575758,63.71927309,72.28382937,7,10,1343,1871,71.77979690005346,1901,1633,116.41151255358236,15,9
2015R2003,2015,20,2015-08-15,Bellerive Oval,2:10 PM,14346,North Melbourne,120,St Kilda,83,1.0,2,1,0,2,2,1,4,-197,8,-13.2,10.34583333,79.97727273,64.77272727,77.17727273,68.42310606,74.74726814,70.19760757,6,18,1828,1650,110.7878787878788,1530,1805,84.7645429362881,6,13
2015R2004,2015,20,2015-08-15,Adelaide Oval,4:05 PM,32436,Port Adelaide,111,Greater Western Sydney,90,1.2,2,0,1,2,0,6,3,-17,142,1.901851852,26.39424603,57.61363636,67.5,69.56969697,67.04772727,70.58563066,67.57230585,5,16,1684,1684,100.0,1619,1604,100.9351620947631,12,10
2015R2005,2015,20,2015-08-15,Gabba,7:20 PM,17744,Brisbane Lions,131,Carlton,67,0.0,2,0,0,3,0,2,3,51,122,35.61111111,23.54398148,72.72727273,66.95454545,68.4875,62.35113636,66.7950446,64.0514635,15,13,1321,1919,68.83793642522147,1340,2054,65.23855890944499,18,17
2015R2006,2015,20,2015-08-15,M.C.G.,7:20 PM,55802,Geelong,85,Hawthorn,121,0.0,0,1,1,0,1,2,3,-172,-299,-2.994444444,26.51845238,79.31818182,78.27272727,75.75568182,79.62727273,74.73263889,76.5171627,3,2,1672,1643,101.7650639074863,2119,1322,160.2874432677761,8,2
2015R2007,2015,20,2015-08-16,M.C.G.,1:10 PM,38508,Richmond,138,Gold Coast,55,0.0,2,0,1,0,0,3,3,-195,110,13.47037037,28.51388889,64.06818182,65.84090909,71.58181818,68.54734848,71.30145612,65.74542585,8,12,1601,1398,114.52074391988556,1421,1930,73.62694300518135,7,16
2015R2008,2015,20,2015-08-16,Docklands,3:20 PM,27805,Western Bulldogs,153,Melbourne,55,0.0,2,1,0,0,0,1,1,-279,-21,-50.9,39.6875,85.75,60.61363636,81.28901515,67.54204545,79.60270071,68.69634986,14,17,1798,1460,123.15068493150685,1361,1781,76.4177428411005,4,14
2015R2009,2015,20,2015-08-16,Subiaco,2:40 PM,41959,Fremantle,80,West Coast,104,0.0,0,1,0,0,0,2,3,-54,71,-30.69444444,11.75396825,85.11363636,64.18181818,77.17121212,72.83333333,76.41810803,73.07775482,4,9,1613,1294,124.65224111282843,1974,1331,148.30954169797147,1,3
2015R2101,2015,21,2015-08-21,Docklands,7:50 PM,28657,Hawthorn,86,Port Adelaide,108,0.0,0,1,1,2,0,2,1,84,-73,-33.31597222,-5.443181818,78.77272727,76.18181818,81.25,70.17727273,79.64289486,71.15638118,2,5,2205,1430,154.1958041958042,1792,1770,101.24293785310734,2,12
2015R2102,2015,21,2015-08-22,M.C.G.,1:45 PM,63178,Collingwood,56,Richmond,147,0.0,0,0,1,0,0,1,1,105,-64,-11.68181818,-77.58333333,77.34090909,81.70454545,74.12840909,76.4,73.70573921,75.87679637,11,8,1770,1699,104.17892878163626,1748,1454,120.22008253094911,11,6
2015R2103,2015,21,2015-08-22,Sydney Showground,2:10 PM,19507,Greater Western Sydney,44,Sydney,133,0.0,0,0,1,0,0,3,3,19,167,-12.79814815,52.128367,70.86363636,65.84090909,69.32727273,69.84204545,69.53685639,69.71179408,16,1,1663,1737,95.7397812320092,1744,1476,118.15718157181573,10,5
2015R2104,2015,21,2015-08-22,Carrara,4:35 PM,16253,Gold Coast,97,Essendon,95,18.8,2,0,0,3,0,5,5,27,16,10.25337302,-27.64115079,61.29545455,72.5,67.77651515,72.19318182,66.08152384,70.51653139,12,7,1518,2025,74.96296296296296,1438,1968,73.06910569105692,16,15
2015R2105,2015,21,2015-08-22,Docklands,7:20 PM,25245,St Kilda,97,Geelong,97,0.0,1,0,0,1,0,7,3,118,447,21.83269944,34.10185185,64.18181818,71.25,63.04431818,73.06363636,64.91608783,70.56536141,18,3,1627,1902,85.54153522607781,1734,1753,98.91614375356532,13,9
